id,,
8.79017E+17,,
1.29181E+18,,
1.19032E+18,,
1.21167E+18,,
1.3222E+18,,
1.29908E+18,,
9.91818E+17,,
1.36966E+18,,
1.34911E+18,,
1.3475E+18,,
1.00371E+18,,
8.85178E+17,,
8.19254E+17,,
1.48682E+18,,
1.48682E+18,,
1.48135E+18,,
1.45382E+18,,
1.43785E+18,,
1.42084E+18,,
1.29907E+18,,
1.25596E+18,,
1.22075E+18,,
1.00617E+18,,
9.91405E+17,,
9.79422E+17,,
9.73234E+17,,
9.64145E+17,,
9.59433E+17,,
9.59178E+17,,
9.59144E+17,,
9.57984E+17,,
8.66628E+17,,
1.08065E+18,,
1.03525E+18,,
1.0244E+18,,
1.02439E+18,,
9.96487E+17,,
9.74643E+17,,
9.56893E+17,,
9.20965E+17,,
9.20964E+17,,
9.05831E+17,,
1.35449E+18,,
1.35371E+18,,
1.32188E+18,,
1.32159E+18,,
1.28894E+18,,
1.28894E+18,,
1.2131E+18,,
9.26099E+17,,
1.50832E+18,,
1.49876E+18,,
1.49114E+18,,
1.48174E+18,,
1.46626E+18,,
1.46139E+18,,
1.45407E+18,,
1.44048E+18,,
1.43313E+18,,
1.43242E+18,,
1.42601E+18,,
1.41245E+18,,
1.41081E+18,,
1.39436E+18,,
1.38922E+18,,
1.38757E+18,,
1.38669E+18,,
1.38546E+18,,
1.38499E+18,,
1.35881E+18,,
1.35413E+18,,
1.32191E+18,,
1.29791E+18,,
1.2979E+18,,
1.2961E+18,,
1.27796E+18,,
1.25596E+18,,
1.25276E+18,,
1.23445E+18,,
1.2196E+18,,
1.21417E+18,,
1.1566E+18,,
1.10368E+18,,
1.10347E+18,,
1.08058E+18,,
9.13001E+17,,
9.10106E+17,,
1.46424E+18,,
1.34143E+18,,
1.19643E+18,,
1.19277E+18,,
1.47081E+18,,
1.41532E+18,,
1.32191E+18,,
1.30342E+18,,
1.30074E+18,,
1.2892E+18,,
1.28668E+18,,
1.28016E+18,,
1.27551E+18,,
1.24252E+18,,
1.23701E+18,,
1.2277E+18,,
1.22226E+18,,
1.22217E+18,,
1.2157E+18,,
1.21533E+18,,
1.21169E+18,,
1.21031E+18,,
1.21024E+18,,
1.2056E+18,,
1.19541E+18,,
1.18266E+18,,
1.16347E+18,,
1.1573E+18,,
1.08303E+18,,
1.08093E+18,,
1.08058E+18,,
1.07578E+18,,
1.06602E+18,,
1.062E+18,,
1.03961E+18,,
9.94687E+17,,
9.91756E+17,,
9.91422E+17,,
9.89598E+17,,
9.68913E+17,,
9.56979E+17,,
9.51872E+17,,
9.21062E+17,,
9.0757E+17,,
8.92764E+17,,
8.92484E+17,,
8.74633E+17,,
8.72107E+17,,
8.6165E+17,,
8.31147E+17,,
8.29011E+17,,
8.21375E+17,,
1.4461E+18,,
1.42012E+18,,
1.41353E+18,,
1.34734E+18,,
1.2429E+18,,
1.24211E+18,,
1.51978E+18,,
1.51868E+18,,
1.51533E+18,,
1.50865E+18,,
1.50514E+18,,
1.49437E+18,,
1.49331E+18,,
1.48936E+18,,
1.48683E+18,,
1.48682E+18,,
1.48682E+18,,
1.48575E+18,,
1.48128E+18,,
1.4737E+18,,
1.46949E+18,,
1.4657E+18,,
1.46134E+18,,
1.45749E+18,,
1.45392E+18,,
1.45392E+18,,
1.45385E+18,,
1.45083E+18,,
1.44837E+18,,
1.44575E+18,,
1.44377E+18,,
1.43958E+18,,
1.43355E+18,,
1.43092E+18,,
1.42629E+18,,
1.42585E+18,,
1.42585E+18,,
1.42583E+18,,
1.42146E+18,,
1.42085E+18,,
1.42036E+18,,
1.38787E+18,,
1.38751E+18,,
1.35682E+18,,
1.35672E+18,,
1.35526E+18,,
1.35456E+18,,
1.32196E+18,,
1.32192E+18,,
1.29682E+18,,
1.2962E+18,,
1.29396E+18,,
1.28894E+18,,
1.25622E+18,,
1.23351E+18,,
1.23316E+18,,
1.23026E+18,,
1.22867E+18,,
1.22616E+18,,
1.22338E+18,,
1.223E+18,,
1.22228E+18,,
1.22228E+18,,
1.22227E+18,,
1.18965E+18,,
1.18965E+18,,
1.15631E+18,,
1.1563E+18,,
1.1341E+18,,
1.12334E+18,,
1.09109E+18,,
1.09037E+18,,
1.09037E+18,,
1.05835E+18,,
1.05835E+18,,
1.02441E+18,,
1.02441E+18,,
1.31608E+18,,
1.19022E+18,,
1.12391E+18,,
1.09045E+18,,
1.09037E+18,,
1.09037E+18,,
1.0828E+18,,
1.08195E+18,,
1.02441E+18,,
1.02441E+18,,
9.91674E+17,,
9.59201E+17,,
8.44673E+17,,
1.29612E+18,,
9.31891E+17,,
1.34403E+18,,
8.26876E+17,,
8.26846E+17,,
1.16929E+18,,
8.65178E+17,,
8.16241E+17,,
1.43775E+18,,
1.38448E+18,,
1.21996E+18,,
1.20881E+18,,
1.17197E+18,,
1.12472E+18,,
1.47012E+18,,
1.42074E+18,,
1.42013E+18,,
1.38703E+18,,
1.38456E+18,,
1.33674E+18,,
1.30593E+18,,
1.28895E+18,,
1.22184E+18,,
1.19251E+18,,
1.10835E+18,,
9.55245E+17,,
